price,year,make,model,trim,miles,transmission,drivetrain,highway_mpg,city_mpg,doors,latitude,longitude,listing_date,car_age,price_per_mile,region_cluster_1,region_cluster_2,region_cluster_3,region_cluster_4,region_cluster_5,region_cluster_6,region_cluster_7,region_cluster_8,region_cluster_9,age_miles_ratio,mileage_bucket,region_cluster
19699.0,2023,17,4,57,60085.0,1,1,39.0,27.0,4.0,26.670391,-80.112901,1754534486,2,0.3278522093700591,0,0,0,0,0,0,1,0,0,20028.33333333333,2,0
5291.0,2013,3,24,28,108066.0,0,1,42.0,30.0,4.0,33.414518,-111.849499,1753843780,12,0.0489608202394832,0,0,0,0,0,0,0,0,0,8312.76923076923,3,8
31788.0,2023,3,73,10,42763.0,0,2,24.0,20.0,4.0,26.598417,-81.838552,1752891836,2,0.7433528985337792,0,0,0,0,0,0,1,0,0,14254.333333333334,1,0
22040.0,2023,20,22,27,17889.0,1,1,41.0,32.0,4.0,30.276744,-97.742027,1746066910,2,1.2320420370059812,0,0,0,0,1,0,0,0,0,5963.0,0,4
19699.0,2024,17,4,58,62193.0,1,1,39.0,28.0,4.0,42.957852,-71.438378,1753411761,1,0.3167398260254369,0,0,0,0,0,1,0,0,0,31096.5,2,6
16643.0,2023,12,37,32,60843.0,0,1,40.0,30.0,4.0,27.849643,-82.689223,1754015134,2,0.2735400949986029,0,0,0,0,0,0,1,0,0,20281.0,2,0
22306.0,2019,6,31,72,109595.0,0,2,30.0,25.0,4.0,28.038632,-82.460093,1754447696,6,0.2035311829919248,0,0,0,0,0,0,1,0,0,15656.42857142857,3,0
17278.0,2019,8,2,31,93124.0,1,1,38.0,30.0,4.0,41.09706,-74.01012,1754620412,6,0.1855375628194665,0,0,0,0,0,1,0,0,0,13303.42857142857,2,6
19799.0,2024,17,46,58,33170.0,1,1,36.0,31.0,5.0,40.65282,-111.887866,1754016431,1,0.5968947844437745,0,0,0,0,0,0,0,0,0,16585.0,1,8
21990.0,2020,17,65,47,24585.0,1,0,35.0,28.0,5.0,40.042158,-74.930884,1754443009,5,0.8944478340451495,0,0,0,0,0,1,0,0,0,4097.5,1,6
17184.0,2017,8,2,65,88878.0,0,1,34.0,22.0,4.0,28.038632,-82.460093,1754620409,8,0.1933436846013636,0,0,0,0,0,0,1,0,0,9875.333333333334,2,0
22990.0,2021,17,65,54,72944.0,0,0,34.0,28.0,5.0,33.44014,-112.261967,1754532489,4,0.3151732836148278,0,0,0,0,0,0,0,0,0,14588.8,2,8
21990.0,2020,17,65,58,31573.0,1,0,35.0,28.0,5.0,41.415114,-82.162291,1754620408,5,0.6964811706204669,0,0,1,0,0,0,0,0,0,5262.166666666667,1,3
38990.0,2025,15,39,20,5793.0,0,1,35.0,26.0,5.0,42.268412,-71.406589,1754118319,0,6.730536854824789,0,0,0,0,0,1,0,0,0,5793.0,0,6
26990.0,2018,15,11,9,53063.0,0,0,32.0,23.0,2.0,29.304737,-98.39608,1754280720,7,0.5086406724082694,0,0,0,0,1,0,0,0,0,6632.875,1,4
16987.0,2017,8,2,12,80203.0,1,1,35.0,26.0,2.0,36.812703,-119.712634,1753497240,8,0.211800057354463,0,0,0,0,0,0,0,1,0,8911.444444444445,2,5
19590.0,2023,17,46,58,36037.0,1,1,36.0,31.0,5.0,40.533464,-112.345336,1753492622,2,0.5436079584871105,0,0,0,0,0,0,0,0,0,12012.333333333334,1,8
15995.0,2018,14,14,61,93465.0,0,1,33.0,26.0,5.0,43.620364,-116.298611,1754019838,7,0.1711335794147541,0,0,0,1,0,0,0,0,0,11683.125,2,1
54300.0,2023,3,78,75,74853.0,0,0,26.0,20.0,5.0,36.088631,-80.062772,1754445527,2,0.7254218267804897,0,0,0,0,0,0,0,0,1,24951.0,2,9
16990.0,2017,8,2,31,98908.0,1,1,38.0,30.0,4.0,44.054308,-121.269597,1753929416,8,0.1717757916447607,0,0,0,1,0,0,0,0,0,10989.777777777776,2,1
16690.0,2018,8,2,31,111804.0,1,1,38.0,30.0,4.0,36.817527,-119.79096,1754620403,7,0.1492790955600872,0,0,0,0,0,0,0,1,0,13975.5,3,5
16958.0,2024,12,37,32,28129.0,0,1,40.0,30.0,4.0,42.012594,-87.888266,1754620402,1,0.6028653702584521,0,0,1,0,0,0,0,0,0,14064.5,1,3
16957.0,2024,12,37,32,28345.0,0,1,40.0,30.0,4.0,38.797676,-90.320103,1754620402,1,0.5982360204621626,0,0,1,0,0,0,0,0,0,14172.5,1,7
16958.0,2024,12,37,32,28094.0,0,1,40.0,30.0,4.0,25.726574,-80.261121,1754620402,1,0.6036164305545668,0,0,0,0,0,0,1,0,0,14047.0,1,0
16957.0,2024,12,37,32,28406.0,0,1,40.0,30.0,4.0,38.776597,-77.184507,1754620402,1,0.5969513483066957,0,0,0,0,0,0,0,0,1,14203.0,1,6
16957.0,2024,12,37,32,28200.0,0,1,40.0,30.0,4.0,36.896295,-76.200375,1754620402,1,0.6013120567375887,0,0,0,0,0,0,0,0,1,14100.0,1,6
23997.0,2021,6,31,72,156286.0,0,0,28.0,24.0,4.0,44.961137,-92.729695,1753929171,4,0.1535454231345098,0,0,1,0,0,0,0,0,0,31257.2,3,7
16955.0,2024,12,37,32,28220.0,0,1,40.0,30.0,4.0,40.527114,-80.208687,1754620401,1,0.6008150248051027,0,0,0,0,0,0,0,0,1,14110.0,1,3
16955.0,2024,12,37,32,28487.0,0,1,40.0,30.0,4.0,42.012594,-87.888266,1754620401,1,0.5951837680345421,0,0,1,0,0,0,0,0,0,14243.5,1,3
16953.0,2024,12,37,32,28139.0,0,1,40.0,30.0,4.0,37.32366,-121.979436,1754620401,1,0.6024734354454672,0,0,0,0,0,0,0,1,0,14069.5,1,5
16955.0,2024,12,37,32,28447.0,0,1,40.0,30.0,4.0,35.795863,-78.640118,1754620401,1,0.596020670017928,0,0,0,0,0,0,0,0,1,14223.5,1,9
24975.0,2024,17,4,57,29940.0,1,0,36.0,26.0,4.0,38.780522,-90.357552,1754620400,1,0.8341683366733467,0,0,1,0,0,0,0,0,0,14970.0,1,7
16947.0,2024,12,37,32,28496.0,0,1,40.0,30.0,4.0,33.843386,-118.354162,1754620400,1,0.5947150477259966,0,0,0,0,0,0,0,1,0,14248.0,1,5
16951.0,2024,12,37,32,32840.0,0,1,40.0,30.0,4.0,42.453896,-70.960347,1754620400,1,0.516169305724726,0,0,0,0,0,1,0,0,0,16420.0,1,6
16951.0,2024,12,37,32,32290.0,0,1,40.0,30.0,4.0,42.453896,-70.960347,1754620400,1,0.5249612883245587,0,0,0,0,0,1,0,0,0,16145.0,1,6
20700.0,2024,12,37,31,3589.0,0,1,41.0,31.0,4.0,30.54067,-97.691187,1753842190,1,5.76762329339649,0,0,0,0,1,0,0,0,0,1794.5,0,4
19999.0,2024,17,46,58,21859.0,1,1,36.0,31.0,5.0,40.759983,-73.860675,1754620400,1,0.9149091907223568,0,0,0,0,0,1,0,0,0,10929.5,1,6
31500.0,2022,12,75,59,23083.0,0,0,29.0,22.0,5.0,38.764758,-77.456259,1754189333,3,1.3646406446302477,0,0,0,0,0,0,0,0,1,5770.75,1,6
14000.0,2015,0,59,44,107971.0,0,0,28.0,20.0,5.0,43.620364,-116.298611,1754019746,10,0.1296644469348251,0,0,0,1,0,0,0,0,0,9815.545454545454,3,1
21900.0,2020,6,31,72,159584.0,0,0,28.0,24.0,4.0,42.589846,-83.031858,1754620399,5,0.1372318026869861,0,0,1,0,0,0,0,0,0,26597.33333333333,3,3
21933.0,2020,6,31,71,65599.0,0,0,27.0,20.0,4.0,29.482056,-95.102235,1753670618,5,0.3343496089879419,0,0,0,0,1,0,0,0,0,10933.166666666666,2,4
16990.0,2016,8,2,31,91107.0,1,1,38.0,30.0,4.0,32.393637,-90.14416,1754533317,9,0.1864840242791443,1,0,0,0,0,0,0,0,0,9110.7,2,7
26975.0,2024,17,4,57,14668.0,1,0,36.0,26.0,4.0,38.780522,-90.357552,1754620399,1,1.839037360239978,0,0,1,0,0,0,0,0,0,7334.0,0,7
16947.0,2024,12,37,32,28459.0,0,1,40.0,30.0,4.0,41.768074,-72.669517,1754620399,1,0.5954882462489898,0,0,0,0,0,1,0,0,0,14229.5,1,6
16944.0,2024,12,37,32,28457.0,0,1,40.0,30.0,4.0,39.906198,-75.225025,1754620399,1,0.5954246758266859,0,0,0,0,0,1,0,0,0,14228.5,1,6
16946.0,2024,12,37,32,32723.0,0,1,40.0,30.0,4.0,42.453896,-70.960347,1754620399,1,0.5178620542126333,0,0,0,0,0,1,0,0,0,16361.5,1,6
16899.0,2018,8,2,31,91444.0,1,1,38.0,30.0,4.0,34.039429,-118.265616,1754620398,7,0.1848016272254057,0,0,0,0,0,0,0,1,0,11430.5,2,5
21975.0,2024,17,4,58,39530.0,1,1,39.0,28.0,4.0,38.780522,-90.357552,1754620398,1,0.5559069061472299,0,0,1,0,0,0,0,0,0,19765.0,1,7
20478.0,2024,12,37,32,5711.0,0,1,40.0,30.0,4.0,30.54067,-97.691187,1754360287,1,3.5857117842759587,0,0,0,0,1,0,0,0,0,2855.5,0,4
20465.0,2023,12,37,32,35369.0,0,1,40.0,30.0,4.0,34.035074,-118.272517,1749606648,2,0.5786140405439791,0,0,0,0,0,0,0,1,0,11789.666666666666,1,5
23995.0,2024,17,4,58,9485.0,1,1,39.0,28.0,4.0,38.780522,-90.357552,1754102245,1,2.529783869267264,0,0,1,0,0,0,0,0,0,4742.5,0,7
7488.0,2014,21,45,49,98650.0,0,1,31.0,24.0,5.0,32.247599,-80.835641,1754360498,11,0.0759047136340598,0,0,0,0,0,0,0,0,1,8220.833333333334,2,9
6999.0,2013,17,43,37,123880.0,2,1,34.0,28.0,5.0,32.247599,-80.835641,1754533995,12,0.0564982240878269,0,0,0,0,0,0,0,0,1,9529.23076923077,3,9
33888.0,2020,11,86,46,80902.0,0,0,29.0,30.0,5.0,30.43892,-97.775357,1753584439,5,0.4188771600207658,0,0,0,0,1,0,0,0,0,13483.666666666666,2,4
129995.0,2019,15,67,35,44380.0,0,0,27.0,18.0,4.0,40.684433,-74.330262,1752632210,6,2.9291347453808023,0,0,0,0,0,1,0,0,0,6340.0,1,6
19799.0,2023,17,4,58,55511.0,1,1,39.0,28.0,4.0,37.981298,-122.05276,1753324792,2,0.356668047774315,0,0,0,0,0,0,0,1,0,18503.666666666668,1,5
22590.0,2021,8,12,49,96175.0,1,0,32.0,27.0,5.0,39.466082,-84.465167,1754443216,4,0.2348843254484013,0,0,1,0,0,0,0,0,0,19235.0,2,3
19799.0,2023,17,4,58,55483.0,1,1,39.0,28.0,4.0,38.747437,-121.267018,1754620392,2,0.3568480435448696,0,0,0,0,0,0,0,1,0,18494.33333333333,1,5
21997.0,2023,17,65,47,28759.0,1,0,35.0,28.0,5.0,35.176705,-80.796985,1754016788,2,0.7648736047845892,0,0,0,0,0,0,0,0,1,9586.333333333334,1,9
20990.0,2021,8,12,14,102538.0,1,0,33.0,27.0,5.0,41.415114,-82.162291,1754620392,4,0.2047045973200179,0,0,1,0,0,0,0,0,0,20507.6,3,3
24670.0,2023,12,76,12,58194.0,0,0,30.0,24.0,5.0,41.089386,-81.5287,1747878866,2,0.4239268653125752,0,0,1,0,0,0,0,0,0,19398.0,1,3
21490.0,2021,17,65,54,18921.0,0,1,36.0,29.0,5.0,25.627827,-80.383537,1754620390,4,1.1357750647428784,0,0,0,0,0,0,1,0,0,3784.2,0,0
24977.0,2024,14,14,48,22079.0,0,0,31.0,26.0,5.0,35.176705,-80.796985,1754101940,1,1.1312559445627066,0,0,0,0,0,0,0,0,1,11039.5,1,9
41750.0,2025,15,39,20,1007.0,0,0,33.0,25.0,5.0,47.20911,-122.293881,1754102145,0,41.459781529294936,0,0,0,1,0,0,0,0,0,1007.0,0,1
64988.0,2020,6,32,33,45250.0,0,0,34.0,28.0,4.0,47.225872,-122.46493,1754447959,5,1.4361988950276243,0,0,0,1,0,0,0,0,0,7541.666666666667,1,1
19799.0,2024,17,46,57,43904.0,1,1,36.0,31.0,5.0,41.617294,-93.755055,1754360999,1,0.4509611880466472,0,0,1,0,0,0,0,0,0,21952.0,1,7
29999.0,2020,19,54,38,40820.0,1,0,30.0,23.0,5.0,47.227514,-122.464895,1754620387,5,0.7349093581577658,0,0,0,1,0,0,0,0,0,6803.333333333333,1,1
23950.0,2021,6,31,72,93152.0,0,0,28.0,24.0,4.0,40.575397,-74.289665,1738755464,4,0.2571066643765029,0,0,0,0,0,1,0,0,0,18630.4,2,6
8988.0,2012,21,45,64,127949.0,0,1,42.0,30.0,5.0,43.620364,-116.298611,1754274730,13,0.0702467389350444,0,0,0,1,0,0,0,0,0,9139.214285714286,3,1
15790.0,2017,17,50,54,72181.0,1,0,28.0,21.0,5.0,39.295732,-84.311551,1754620386,8,0.2187556282124104,0,0,1,0,0,0,0,0,0,8020.111111111111,2,3
32549.0,2020,11,86,46,45590.0,0,0,29.0,30.0,5.0,33.634386,-111.912314,1754620385,5,0.7139504277253784,0,0,0,0,0,0,0,0,0,7598.333333333333,1,8
41796.0,2021,11,86,46,7699.0,0,0,29.0,30.0,5.0,35.688606,-78.55963,1744766874,4,5.428756981426159,0,0,0,0,0,0,0,0,1,1539.8,0,9
25441.0,2022,8,2,61,8139.0,1,1,35.0,29.0,4.0,28.062316,-82.737927,1754189178,3,3.125813982061678,0,0,0,0,0,0,1,0,0,2034.75,0,0
28106.0,2020,6,31,72,92811.0,0,0,28.0,24.0,4.0,35.688606,-78.55963,1744508480,5,0.3028304834556248,0,0,0,0,0,0,0,0,1,15468.5,2,9
29999.0,2018,3,81,42,47219.0,0,0,25.0,17.0,5.0,47.227514,-122.464895,1754620382,7,0.6353162921705245,0,0,0,1,0,0,0,0,0,5902.375,1,1
24725.0,2020,19,54,34,55660.0,1,0,33.0,26.0,5.0,35.688606,-78.55963,1744166657,5,0.4442148760330578,0,0,0,0,0,0,0,0,1,9276.666666666666,1,9
24890.0,2022,22,87,36,48584.0,0,1,33.0,24.0,5.0,35.176705,-80.796985,1752115722,3,0.5123085789560349,0,0,0,0,0,0,0,0,1,12146.0,1,9
30431.0,2018,11,3,46,77963.0,0,0,29.0,30.0,5.0,47.227514,-122.464895,1754017999,7,0.3903261803676103,0,0,0,1,0,0,0,0,0,9745.375,2,1
31828.0,2020,3,78,29,93492.0,0,0,26.0,20.0,5.0,35.688606,-78.55963,1744508482,5,0.3404355452872973,0,0,0,0,0,0,0,0,1,15582.0,2,9
13590.0,2015,9,74,49,72395.0,0,1,38.0,28.0,4.0,33.44014,-112.261967,1754528857,10,0.1877201464189515,0,0,0,0,0,0,0,0,0,6581.363636363636,2,8
19590.0,2017,9,68,49,44121.0,0,1,25.0,18.0,5.0,38.825125,-121.312132,1754534130,8,0.4440062555245801,0,0,0,0,0,0,0,1,0,4902.333333333333,1,5
23485.0,2021,12,75,59,86277.0,0,0,29.0,22.0,5.0,26.232553,-98.225702,1754620378,4,0.2722046431841626,0,0,0,0,1,0,0,0,0,17255.4,2,4
17900.0,2021,21,44,47,46765.0,0,1,41.0,31.0,4.0,36.053762,-115.027786,1754193404,4,0.3827648882711429,0,0,0,0,0,0,0,1,0,9353.0,1,5
31458.0,2019,11,86,46,57727.0,0,0,29.0,30.0,5.0,33.634386,-111.912314,1754620376,6,0.5449443068234968,0,0,0,0,0,0,0,0,0,8246.714285714286,1,8
15989.0,2017,8,2,31,98060.0,0,1,38.0,30.0,4.0,34.076282,-83.983106,1754199621,8,0.1630532327146645,1,0,0,0,0,0,0,0,0,10895.555555555557,2,9
12898.0,2018,21,79,47,98724.0,0,0,30.0,22.0,5.0,42.770747,-78.808177,1753411543,7,0.1306470564401766,0,0,0,0,0,1,0,0,0,12340.5,2,6
19799.0,2023,17,4,57,57642.0,1,1,39.0,27.0,4.0,39.791058,-86.046551,1754534491,2,0.3434821831303563,0,0,1,0,0,0,0,0,0,19214.0,1,3
26995.0,2023,17,5,19,8476.0,0,0,86.0,97.0,5.0,38.780522,-90.357552,1754361822,2,3.18487494100991,0,0,1,0,0,0,0,0,0,2825.333333333333,0,7
25900.0,2025,20,22,27,4387.0,1,1,43.0,50.0,4.0,30.391721,-97.739973,1754620372,0,5.903806701618418,0,0,0,0,1,0,0,0,0,4387.0,0,4
26995.0,2024,17,4,58,7336.0,1,1,39.0,28.0,4.0,38.780522,-90.357552,1754534618,1,3.6797982551799344,0,0,1,0,0,0,0,0,0,3668.0,0,7
33996.0,2021,6,31,72,41516.0,0,0,28.0,24.0,4.0,29.581654,-98.595208,1754535165,4,0.8188650158974853,0,0,0,0,1,0,0,0,0,8303.2,1,4
17978.0,2017,8,2,15,86425.0,0,1,34.0,23.0,4.0,40.189712,-74.646997,1754620370,8,0.2080185131617009,0,0,0,0,0,1,0,0,0,9602.777777777776,2,6
21967.0,2022,11,21,34,31954.0,0,0,32.0,24.0,5.0,39.700275,-75.00474,1754443817,3,0.6874569693935032,0,0,0,0,0,1,0,0,0,7988.5,1,6
20195.0,2023,11,21,34,56951.0,0,0,32.0,24.0,5.0,35.645303,-80.49007,1752977617,2,0.3546030798405647,0,0,0,0,0,0,0,0,1,18983.666666666668,1,9
10500.0,2012,19,36,70,70410.0,0,0,33.0,26.0,5.0,37.505965,-77.592883,1754360389,13,0.1491265445249254,0,0,0,0,0,0,0,0,1,5029.285714285715,2,9
46750.0,2022,6,31,72,22214.0,0,0,28.0,24.0,4.0,37.505965,-77.592883,1754446478,3,2.104528675609976,0,0,0,0,0,0,0,0,1,5553.5,1,9
7950.0,2015,4,80,65,136460.0,0,1,28.0,19.0,5.0,37.505965,-77.592883,1754446478,10,0.0582588304264986,0,0,0,0,0,0,0,0,1,12405.454545454546,3,9
40931.0,2025,20,17,73,41516.0,1,1,47.0,48.0,4.0,35.750612,-78.83656,1754542658,0,0.9859090471143656,0,0,0,0,0,0,0,0,1,41516.0,1,9
18795.0,2023,17,65,47,53469.0,1,0,35.0,28.0,5.0,35.645303,-80.49007,1753583305,2,0.351512091118218,0,0,0,0,0,0,0,0,1,17823.0,1,9
38950.0,2022,6,31,72,46517.0,0,0,28.0,24.0,4.0,37.505965,-77.592883,1754533904,3,0.8373282885826687,0,0,0,0,0,0,0,0,1,11629.25,1,9
34950.0,2025,6,63,71,2075.0,0,0,26.0,20.0,4.0,37.505965,-77.592883,1754446476,0,16.843373493975903,0,0,0,0,0,0,0,0,1,2075.0,0,9
31500.0,2020,6,31,72,49603.0,0,2,30.0,22.0,4.0,37.505965,-77.592883,1754446475,5,0.6350422353486684,0,0,0,0,0,0,0,0,1,8267.166666666666,1,9
21958.0,2022,11,21,34,36669.0,0,0,32.0,24.0,5.0,39.700275,-75.00474,1754443820,3,0.5988164389538847,0,0,0,0,0,1,0,0,0,9167.25,1,6
30750.0,2025,6,51,16,1433.0,0,2,33.0,22.0,2.0,37.505965,-77.592883,1754017694,0,21.458478715980466,0,0,0,0,0,0,0,0,1,1433.0,0,9
6000.0,2011,7,1,56,124315.0,0,0,27.0,22.0,5.0,36.15231,-95.904878,1744001477,14,0.0482644894019225,0,0,0,0,1,0,0,0,0,8287.666666666666,3,7
2500.0,2007,4,0,8,146759.0,0,2,28.0,21.0,4.0,36.15231,-95.904878,1748664739,18,0.0170347304083565,0,0,0,0,1,0,0,0,0,7724.157894736842,3,7
3000.0,2008,3,19,29,195318.0,0,1,37.0,26.0,4.0,36.15231,-95.904878,1744090407,17,0.0153595674745799,0,0,0,0,1,0,0,0,0,10851.0,3,7
17991.0,2016,8,2,12,50375.0,1,1,37.0,27.0,4.0,47.581991,-122.140518,1754620362,9,0.3571414392059553,0,0,0,1,0,0,0,0,0,5037.5,1,1
24440.0,2025,17,69,57,10.0,1,1,39.0,30.0,4.0,25.609511,-80.34842,1754531679,0,2444.0,0,0,0,0,0,0,1,0,0,10.0,0,0
15590.0,2021,12,64,47,95777.0,1,1,41.0,33.0,4.0,45.543842,-122.41855,1754620359,4,0.1627739436399135,0,0,0,1,0,0,0,0,0,19155.4,2,1
28990.0,2023,12,76,13,26929.0,0,0,38.0,38.0,5.0,35.373771,-80.633215,1754620359,2,1.076534590961417,0,0,0,0,0,0,0,0,1,8976.333333333334,1,9
6000.0,2012,7,1,56,175514.0,0,1,29.0,22.0,5.0,36.15231,-95.904878,1734932312,13,0.0341853071549847,0,0,0,0,1,0,0,0,0,12536.714285714286,3,7
15990.0,2017,12,38,59,64769.0,0,1,32.0,25.0,5.0,33.366134,-86.937397,1754361103,8,0.2468773641711312,1,0,0,0,0,0,0,0,0,7196.555555555556,2,9
26300.0,2024,14,14,48,20296.0,0,0,31.0,26.0,5.0,21.32774,-157.902132,1754620358,1,1.295821836815136,0,1,0,0,0,0,0,0,0,10148.0,1,2
14990.0,2017,12,37,47,75246.0,0,1,40.0,30.0,4.0,35.373771,-80.633215,1754278475,8,0.1992132472157988,0,0,0,0,0,0,0,0,1,8360.666666666666,2,9
32990.0,2023,19,54,34,8750.0,1,0,32.0,26.0,5.0,38.840234,-94.538738,1754620357,2,3.7702857142857145,0,0,0,0,1,0,0,0,0,2916.6666666666665,0,7
3500.0,1998,6,31,68,271482.0,3,3,34.0,28.0,5.0,36.15231,-95.904878,1743657803,27,0.01289219911449,0,0,0,0,1,0,0,0,0,9695.785714285714,3,7
11995.0,2015,14,48,76,81900.0,0,1,40.0,28.0,4.0,41.207903,-96.023028,1751595883,10,0.1464590964590964,0,0,0,0,1,0,0,0,0,7445.454545454545,2,7
21621.0,2024,6,29,5,36469.0,0,1,34.0,28.0,5.0,37.929899,-84.550185,1752115043,1,0.5928596890509747,0,0,1,0,0,0,0,0,0,18234.5,1,3
21995.0,2023,20,22,27,16065.0,1,1,52.0,53.0,4.0,28.05542,-82.740024,1752633264,2,1.3691254279489573,0,0,0,0,0,0,1,0,0,5355.0,0,0
27340.0,2019,6,31,71,58654.0,0,2,30.0,25.0,4.0,33.91096,-117.559891,1754620353,6,0.4661233675452654,0,0,0,0,0,0,0,1,0,8379.142857142857,1,5
21998.0,2020,17,50,39,75223.0,1,1,28.0,21.0,5.0,34.12649,-80.960943,1753322294,5,0.2924371535301703,0,0,0,0,0,0,0,0,1,12537.166666666666,2,9
21995.0,2023,12,37,22,19059.0,0,1,40.0,29.0,4.0,40.261315,-74.722139,1752720200,2,1.1540479563460833,0,0,0,0,0,1,0,0,0,6353.0,0,6
58995.0,2024,11,41,63,6018.0,0,0,25.0,18.0,5.0,35.645303,-80.49007,1752978310,1,9.803090727816553,0,0,0,0,0,0,0,0,1,3009.0,0,9
15379.0,2021,21,44,47,64683.0,2,1,43.0,30.0,4.0,40.189712,-74.646997,1754360651,4,0.2377595349628186,0,0,0,0,0,1,0,0,0,12936.6,2,6
17032.0,2024,17,69,47,30359.0,1,1,40.0,30.0,4.0,33.825375,-84.103812,1754620349,1,0.5610197964359828,1,0,0,0,0,0,0,0,0,15179.5,1,9
17028.0,2024,17,69,58,37649.0,1,1,40.0,30.0,4.0,45.496351,-122.412249,1754620349,1,0.4522829291614651,0,0,0,1,0,0,0,0,0,18824.5,1,1
14489.0,2016,8,53,14,97831.0,0,1,28.0,20.0,5.0,41.207903,-96.023028,1749605143,9,0.1481023397491592,0,0,0,0,1,0,0,0,0,9783.1,2,7
17028.0,2024,17,69,58,37960.0,1,1,40.0,30.0,4.0,30.330842,-97.71443,1754620348,1,0.4485774499473129,0,0,0,0,1,0,0,0,0,18980.0,1,4
19973.0,2018,4,56,66,73313.0,0,1,28.0,19.0,5.0,43.216421,-77.750662,1752029489,7,0.2724346296018441,0,0,0,0,0,1,0,0,0,9164.125,2,6
17020.0,2024,17,69,58,37637.0,1,1,40.0,30.0,4.0,33.931955,-117.409245,1754620347,1,0.4522145760820469,0,0,0,0,0,0,0,1,0,18818.5,1,5
17026.0,2024,17,69,58,36283.0,1,1,40.0,30.0,4.0,36.143864,-115.127092,1754620347,1,0.469255574235868,0,0,0,0,0,0,0,1,0,18141.5,1,5
20490.0,2020,3,78,29,116396.0,0,2,28.0,21.0,5.0,25.45967,-80.468198,1754016124,5,0.1760369772157118,0,0,0,0,0,0,1,0,0,19399.33333333333,3,0
22817.0,2018,5,18,21,41744.0,0,0,27.0,18.0,2.0,42.744512,-83.460604,1754620346,7,0.546593522422384,0,0,1,0,0,0,0,0,0,5218.0,1,3
17020.0,2024,17,69,58,35227.0,1,1,40.0,30.0,4.0,36.123989,-86.697003,1754445497,1,0.4831521276293752,1,0,0,0,0,0,0,0,0,17613.5,1,3
25590.0,2022,20,17,27,49923.0,1,1,53.0,53.0,4.0,33.44014,-112.261967,1754450258,3,0.5125893876569918,0,0,0,0,0,0,0,0,0,12480.75,1,8
10000.0,2013,7,1,56,169332.0,0,0,27.0,22.0,5.0,36.15231,-95.904878,1754534262,12,0.0590555831148276,0,0,0,0,1,0,0,0,0,13025.53846153846,3,7
17019.0,2024,17,69,58,37643.0,1,1,40.0,30.0,4.0,33.931955,-117.409245,1754620345,1,0.4521159312488377,0,0,0,0,0,0,0,1,0,18821.5,1,5
17011.0,2024,17,46,47,21015.0,1,1,36.0,31.0,5.0,43.034317,-87.917411,1754534660,1,0.8094694266000476,0,0,1,0,0,0,0,0,0,10507.5,1,3
30590.0,2025,20,17,27,6997.0,1,1,53.0,53.0,4.0,33.366134,-86.937397,1754271461,0,4.37187366014006,1,0,0,0,0,0,0,0,0,6997.0,0,9
17011.0,2024,17,69,47,24715.0,1,1,40.0,30.0,4.0,40.856025,-73.168016,1754620344,1,0.6882864657090836,0,0,0,0,0,1,0,0,0,12357.5,1,6
17008.0,2024,17,69,58,38564.0,1,1,40.0,30.0,4.0,40.856025,-73.168016,1754620344,1,0.441033087853957,0,0,0,0,0,1,0,0,0,19282.0,1,6
15777.0,2017,21,40,6,78718.0,0,0,30.0,22.0,5.0,36.812703,-119.712634,1754533033,8,0.2004242993978505,0,0,0,0,0,0,0,1,0,8746.444444444445,2,5
26905.0,2022,8,12,14,66336.0,1,0,33.0,27.0,5.0,39.234103,-84.590582,1754620344,3,0.4055867100820067,0,0,1,0,0,0,0,0,0,16584.0,2,3
16990.0,2017,20,57,67,101485.0,1,1,53.0,58.0,5.0,41.415114,-82.162291,1753236240,8,0.1674139035325417,0,0,1,0,0,0,0,0,0,11276.111111111111,3,3
13799.0,2015,3,78,29,178987.0,0,0,26.0,20.0,5.0,41.207903,-96.023028,1754534557,10,0.0770949845519507,0,0,0,0,1,0,0,0,0,16271.545454545454,3,7
17007.0,2024,17,69,58,22382.0,1,1,40.0,30.0,4.0,40.200925,-75.090452,1754016356,1,0.7598516665177375,0,0,0,0,0,1,0,0,0,11191.0,1,6
3995.0,1995,14,8,68,140994.0,3,3,34.0,28.0,5.0,36.15231,-95.904878,1749955222,30,0.0283345390583996,0,0,0,0,1,0,0,0,0,4548.193548387097,3,7
20490.0,2021,8,12,49,41038.0,1,1,34.0,28.0,5.0,25.45967,-80.468198,1754016125,4,0.499293337881963,0,0,0,0,0,0,1,0,0,8207.6,1,0
16495.0,2019,14,13,61,38016.0,0,0,32.0,27.0,5.0,41.207903,-96.023028,1750297782,6,0.4338962542087542,0,0,0,0,1,0,0,0,0,5430.857142857143,1,7
4500.0,2012,3,81,2,224759.0,0,1,27.0,18.0,5.0,36.15231,-95.904878,1751769389,13,0.020021445192406,0,0,0,0,1,0,0,0,0,16054.214285714286,3,7
7500.0,2010,3,81,2,161232.0,0,0,25.0,17.0,5.0,36.15231,-95.904878,1734932253,15,0.0465168204822863,0,0,0,0,1,0,0,0,0,10077.0,3,7
15987.0,2021,12,37,32,28988.0,1,1,40.0,30.0,4.0,38.197824,-84.273761,1753849766,4,0.5515040706499241,0,0,1,0,0,0,0,0,0,5797.6,1,3
15908.0,2018,21,79,49,83447.0,0,0,30.0,22.0,5.0,41.616182,-93.754539,1754101159,7,0.1906359725334643,0,0,1,0,0,0,0,0,0,10430.875,2,7
