price,year,make,model,trim,miles,transmission,drivetrain,highway_mpg,city_mpg,doors,latitude,longitude,listing_date
15990.0,2013,Mazda,CX-5,Grand Touring,81681.0,Automatic,4WD,31.0,26.0,5,42.268412,-71.406589,1754882556
9997.0,2013,Ford,Escape,Titanium,102372.0,Automatic,4WD,31.0,23.0,5,38.817126,-104.834791,1754623207
11057.0,2015,Chevrolet,Camaro,1LT,115868.0,Automatic,RWD,30.0,21.0,2,34.228957,-119.152693,1754796133
5955.0,2012,Chevrolet,Impala,2FL,146202.0,Automatic,FWD,30.0,19.0,4,33.639237,-112.345,1751376263
10995.0,2011,Chevrolet,Impala,LS,86776.0,Automatic,FWD,31.0,21.0,4,33.639237,-112.345,1754626883
37477.0,2024,Hyundai,Palisade,Limited,47883.0,Automatic,4WD,25.0,19.0,5,35.176705,-80.796985,1754623462
12999.0,2014,Chevrolet,Impala,2LZ,73284.0,Automatic,FWD,30.0,19.0,4,41.065286,-74.131979,1754796121
11995.0,2011,Chevrolet,Impala,LT,66643.0,Automatic,FWD,31.0,21.0,4,33.639237,-112.345,1751376316
32888.0,2021,Cadillac,CT5,Premium Luxury,40298.0,Automatic,RWD,33.0,23.0,4,28.847462,-82.578257,1753847525
12495.0,2016,Hyundai,Accent,SE,94368.0,Automatic,FWD,41.0,33.0,4,33.450858,-112.107393,1751435878
11446.0,2014,Ford,Focus,ST,109217.0,Manual,FWD,32.0,23.0,5,41.080356,-78.786491,1754797300
32490.0,2024,Volkswagen,Atlas Cross Sport,SE w/Tech,23577.0,Automatic,FWD,27.0,21.0,5,32.838373,-96.957903,1753583553
16995.0,2014,Acura,MDX,Base,92949.0,Automatic,FWD,28.0,20.0,5,28.790577,-81.344153,1754449832
30423.0,2023,Volkswagen,Atlas Cross Sport,SE w/Tech,39601.0,Automatic,FWD,27.0,21.0,5,28.829539,-81.80527,1754625024
11495.0,2013,Hyundai,Elantra,GLS,94500.0,Automatic,FWD,43.0,33.0,4,33.450858,-112.107393,1753934038
26920.0,2021,Hyundai,Palisade,SEL,52786.0,Automatic,FWD,27.0,19.0,5,33.78593,-84.61775,1754539813
28753.0,2024,Hyundai,Sonata,N Line,9818.0,Automatic,FWD,33.0,23.0,4,31.087156,-97.705268,1754710832
12720.0,2017,Hyundai,Santa Fe,SE,86873.0,Automatic,FWD,25.0,18.0,5,33.78593,-84.61775,1754278410
28451.0,2020,Land Rover,Discovery Sport,SE,33914.0,Automatic,4WD,24.0,19.0,5,31.087156,-97.705268,1754797855
28987.0,2021,Toyota,Camry,XSE,40038.0,CVT,FWD,47.0,48.0,4,35.868404,-78.722353,1754623660
18590.0,2016,Mazda,CX-5,Touring,63852.0,Automatic,FWD,33.0,26.0,5,40.042158,-74.930884,1754357373
13898.0,2020,Hyundai,Elantra,SE,35762.0,Automatic,FWD,43.0,33.0,4,34.064022,-117.688996,1754106481
20888.0,2021,Hyundai,Sonata Hybrid,Limited,46304.0,Automatic,FWD,51.0,45.0,4,34.064022,-117.688996,1754190924
61800.0,2023,Lexus,GX,PREMIUM,11726.0,Automatic,4WD,21.0,15.0,5,35.186854,-89.90119,1754623408
70495.0,2025,Ford,F-150,Lariat,4.0,Automatic,4WD,27.0,24.0,4,42.387038,-87.999534,1746797904
40600.0,2025,Ford,Escape,Platinum,5296.0,CVT,4WD,36.0,42.0,5,42.387038,-87.999534,1753842953
63920.0,2025,Ford,F-150,XLT,4.0,Automatic,4WD,28.0,24.0,4,42.387038,-87.999534,1747378596
27995.0,2024,Volkswagen,Atlas Cross Sport,SE w/Tech,68399.0,Automatic,4WD,26.0,20.0,5,31.087156,-97.705268,1754539027
27455.0,2024,Toyota,RAV4,XLE,35387.0,Automatic,FWD,35.0,28.0,5,33.843386,-118.354162,1754713290
27728.0,2024,Toyota,RAV4,XLE,27368.0,Automatic,FWD,35.0,28.0,5,40.856025,-73.168016,1754489670
26389.0,2024,Toyota,Camry,SE,22129.0,Automatic,FWD,39.0,28.0,4,39.62704,-104.987398,1754017174
26181.0,2024,Toyota,Camry,SE,24262.0,Automatic,FWD,39.0,28.0,4,42.453896,-70.960347,1754713289
25986.0,2024,Toyota,Camry,SE,21328.0,Automatic,FWD,39.0,28.0,4,45.496351,-122.412249,1754632942
31370.0,2023,Hyundai,Palisade,XRT,61305.0,Automatic,FWD,27.0,19.0,5,34.083022,-83.986413,1753769949
25900.0,2024,Toyota,Camry,SE,33958.0,Automatic,FWD,39.0,28.0,4,40.691357,-111.887901,1754633331
25507.0,2024,Toyota,Camry,SE,26322.0,Automatic,FWD,39.0,28.0,4,40.856025,-73.168016,1754799175
19210.0,2018,Toyota,RAV4,XLE,87826.0,Automatic,4WD,33.0,27.0,5,42.908844,-77.69772,1753939195
35449.0,2024,Volkswagen,Atlas,SE w/Tech,12218.0,Automatic,FWD,27.0,21.0,5,34.083022,-83.986413,1754378295
34995.0,2025,Toyota,RAV4,XLE,5555.0,Automatic,FWD,35.0,28.0,5,35.061358,-78.967092,1753889997
32887.0,2022,Hyundai,Palisade,Calligraphy,52592.0,Automatic,4WD,25.0,19.0,5,42.908844,-77.69772,1754198292
14404.0,2016,Hyundai,Genesis,Base,76665.0,Automatic,4WD,30.0,22.0,4,43.587299,-72.967476,1754710327
12990.0,2017,Ford,Escape,Titanium,118673.0,Automatic,4WD,31.0,23.0,5,39.466082,-84.465167,1754624254
12589.0,2017,Chevrolet,Malibu,1LT,96958.0,Automatic,FWD,37.0,29.0,4,42.908844,-77.69772,1754449261
17529.0,2018,Chevrolet,Impala,1LT,34179.0,Automatic,FWD,31.0,22.0,4,42.908844,-77.69772,1754796217
2995.0,2007,Chevrolet,Impala,LS,138227.0,Automatic,FWD,31.0,21.0,4,43.620364,-116.298611,1753763518
32995.0,2024,Toyota,RAV4,XLE,29455.0,Automatic,FWD,35.0,28.0,5,35.061358,-78.967092,1754485482
33489.0,2023,Honda,Ridgeline,Black Edition,47536.0,Automatic,4WD,25.0,19.0,4,42.908844,-77.69772,1753763156
12495.0,2016,Hyundai,Accent,SE,92977.0,Automatic,FWD,41.0,33.0,4,33.639237,-112.345,1751376294
12995.0,2016,Hyundai,Elantra,SE,88860.0,Automatic,FWD,38.0,28.0,4,33.639237,-112.345,1751376295
17995.0,2023,Hyundai,Elantra,SE,33180.0,CVT,FWD,43.0,33.0,4,43.620364,-116.298611,1754622967
31916.0,2022,Volkswagen,Atlas,SE w/Tech,21751.0,Automatic,4WD,26.0,20.0,5,42.908844,-77.69772,1754537288
39995.0,2022,RAM,Ram 2500 Pickup,Big Horn,91262.0,Automatic,4WD,32.0,24.0,4,34.071259,-117.446393,1754449652
26495.0,2023,Toyota,Camry,SE,56325.0,Automatic,FWD,39.0,28.0,4,35.061358,-78.967092,1754485756
11995.0,2015,Hyundai,Accent,GLS,99303.0,Automatic,FWD,41.0,33.0,4,33.639237,-112.345,1751376307
28495.0,2023,Toyota,RAV4,XLE,55696.0,Automatic,FWD,35.0,28.0,5,35.061358,-78.967092,1753545105
25995.0,2023,Toyota,Camry,SE,56984.0,Automatic,FWD,39.0,28.0,4,35.061358,-78.967092,1753618227
25995.0,2023,Toyota,Camry,SE,55829.0,Automatic,FWD,39.0,28.0,4,35.061358,-78.967092,1753545067
25495.0,2023,Toyota,Camry,SE,55619.0,Automatic,FWD,39.0,28.0,4,35.061358,-78.967092,1753404060
43995.0,2022,RAM,Ram 2500 Pickup,Tradesman,18522.0,Automatic,4WD,32.0,24.0,4,34.071259,-117.446393,1744269140
25125.0,2023,Toyota,Camry,LE,12456.0,Automatic,FWD,39.0,28.0,4,42.908844,-77.69772,1753939190
17900.0,2018,GENESIS,G80,Base,88239.0,Automatic,4WD,30.0,22.0,4,30.37976,-97.741713,1754577911
35687.0,2024,Jeep,Wrangler 4-Door,Sport S,20007.0,Automatic,4WD,29.0,30.0,5,38.75153,-77.183664,1754455550
45998.0,2025,Buick,Enclave,Sport Touring,4202.0,Automatic,FWD,27.0,20.0,5,34.083022,-83.986413,1754466588
41997.0,2024,BMW,X5,40i,38802.0,Automatic,RWD,27.0,23.0,5,36.104428,-86.761003,1754452932
14990.0,2017,Volkswagen,Passat,SE,80269.0,Automatic,FWD,38.0,25.0,4,33.366134,-86.937397,1753757016
11995.0,2017,Hyundai,Accent,SE,101521.0,Automatic,FWD,41.0,33.0,4,33.639237,-112.345,1751862878
20590.0,2019,Volkswagen,Atlas,SE w/Tech,95855.0,Automatic,4WD,24.0,21.0,5,40.533464,-112.345336,1754709783
16590.0,2017,Volkswagen,Passat,SE,61918.0,Automatic,FWD,38.0,25.0,4,42.998925,-78.530147,1751944224
16990.0,2019,Volkswagen,Passat,Wolfsburg Edition,70785.0,Automatic,FWD,36.0,25.0,4,33.366134,-86.937397,1753499040
11995.0,2017,Hyundai,Accent,SE,102400.0,Automatic,FWD,41.0,33.0,4,33.639237,-112.345,1751376315
13995.0,2017,Hyundai,Elantra,SE,99962.0,Automatic,FWD,43.0,33.0,4,33.639237,-112.345,1751376294
12495.0,2013,Chevrolet,Impala,LS,74180.0,Automatic,FWD,30.0,18.0,4,33.639237,-112.345,1751376308
14495.0,2019,Kia,Soul,Base,83708.0,Automatic,FWD,36.0,29.0,5,33.639237,-112.345,1751376310
12995.0,2013,Buick,Regal,GS,77579.0,Automatic,FWD,31.0,21.0,4,33.639237,-112.345,1754541390
12995.0,2016,Hyundai,Elantra,Limited,98838.0,Automatic,FWD,41.0,31.0,4,33.639237,-112.345,1753421265
14991.0,2018,Hyundai,Kona,SE,44000.0,Automatic,FWD,33.0,27.0,5,40.113249,-83.089316,1754882501
34149.0,2024,Volkswagen,Atlas,SE w/Tech,10088.0,Automatic,FWD,27.0,21.0,5,34.083022,-83.986413,1754378294
19990.0,2020,Jeep,Cherokee,Latitude Plus,69088.0,Automatic,4WD,29.0,21.0,5,39.466082,-84.465167,1754623409
17990.0,2024,Chevrolet,Malibu,1LT,37972.0,CVT,FWD,37.0,29.0,4,33.44014,-112.261967,1754368150
12995.0,2017,Hyundai,Accent,SE,86674.0,Automatic,FWD,41.0,33.0,4,33.639237,-112.345,1753589366
12995.0,2017,Hyundai,Accent,SE,89582.0,Automatic,FWD,41.0,33.0,4,33.450858,-112.107393,1751435766
12995.0,2016,Hyundai,Elantra GT,Base,89315.0,Automatic,FWD,37.0,27.0,5,33.639237,-112.345,1751376291
31460.0,2025,Hyundai,Sonata,SEL,39601.0,Automatic,4WD,34.0,25.0,4,42.092896,-76.019698,1753071090
23374.0,2022,Ford,Escape,Titanium,62283.0,Automatic,4WD,31.0,23.0,5,42.225441,-71.03267,1754277520
15590.0,2018,Chevrolet,Malibu,Hybrid,91893.0,Automatic,FWD,46.0,49.0,4,39.824942,-85.923198,1754120683
14495.0,2017,Hyundai,Elantra GT,GT,83650.0,Automatic,FWD,37.0,27.0,5,33.639237,-112.345,1751376291
19590.0,2021,Jeep,Cherokee,Latitude Lux,91866.0,Automatic,4WD,29.0,21.0,5,41.415114,-82.162291,1754278765
15495.0,2016,Chevrolet,Malibu,1LT,95508.0,Automatic,FWD,37.0,29.0,4,33.639237,-112.345,1751376290
31499.0,2024,Volkswagen,Atlas,SE w/Tech,29386.0,Automatic,FWD,27.0,21.0,5,25.970138,-80.205246,1754021848
14877.0,2014,Chevrolet,Camaro,1LT,64324.0,Automatic,RWD,31.0,22.0,2,39.500206,-119.765523,1754367859
11495.0,2013,Hyundai,Elantra,GLS,85121.0,Automatic,FWD,43.0,33.0,4,33.639237,-112.345,1751376290
20590.0,2019,Jeep,Cherokee,Latitude Plus,39769.0,Automatic,4WD,29.0,21.0,5,40.533464,-112.345336,1753836805
12995.0,2016,Hyundai,Elantra,Value Edition,94665.0,Automatic,FWD,40.0,30.0,4,33.639237,-112.345,1752645728
23440.0,2024,Mitsubishi,Eclipse Cross,LE,17326.0,CVT,4WD,26.0,25.0,5,42.879437,-72.233661,1754882494
64999.0,2025,Toyota,Tundra,Limited,1918.0,Automatic,4WD,22.0,17.0,4,35.176705,-80.796985,1754797547
24264.0,2024,Ford,Edge,ST-Line,30489.0,Automatic,4WD,28.0,21.0,5,45.496351,-122.412249,1754623860
24264.0,2024,Ford,Escape,ST-Line,22576.0,Automatic,4WD,32.0,26.0,5,42.453896,-70.960347,1754711040
24228.0,2024,Ford,Edge,ST-Line,29537.0,Automatic,4WD,28.0,21.0,5,32.737275,-117.17746,1754021046
13990.0,2016,Mazda,CX-3,Touring,64449.0,Automatic,4WD,35.0,29.0,5,26.430241,-81.778888,1753848031
172960.0,2024,Porsche,911,GTS,1570.0,Manual,RWD,26.0,20.0,2,34.042384,-84.336896,1753246055
24920.0,2024,Mitsubishi,Outlander,SE,44878.0,CVT,FWD,31.0,25.0,5,33.967918,-84.142772,1754624564
34920.0,2023,Hyundai,IONIQ 5,Limited,13872.0,Automatic,RWD,98.0,132.0,5,33.56678,-84.525086,1753935582
36750.0,2024,Hyundai,Palisade,Limited,44405.0,Automatic,4WD,25.0,19.0,5,44.173789,-88.483903,1754193249
24174.0,2024,Ford,Edge,SEL,26386.0,Automatic,4WD,28.0,21.0,5,28.053463,-82.459749,1754449567
19676.0,2022,Chevrolet,Malibu,RS,49341.0,CVT,FWD,36.0,29.0,4,35.188132,-80.758767,1754877753
13995.0,2016,Hyundai,Sonata Hybrid,Base,26256.0,Automatic,FWD,54.0,50.0,4,41.207903,-96.023028,1754710505
23688.0,2023,Hyundai,Sonata Hybrid,Blue,12172.0,Automatic,FWD,54.0,50.0,4,39.302559,-85.959015,1753425406
7455.0,2007,Buick,Lucerne,CX,111174.0,Automatic,FWD,28.0,19.0,4,33.639237,-112.345,1751376262
31150.0,2020,Volkswagen,Atlas Cross Sport,SEL R-Line,37274.0,Automatic,FWD,23.0,18.0,5,30.276744,-97.742027,1746063930
12995.0,2017,Hyundai,Accent,SE,93456.0,Automatic,FWD,41.0,33.0,4,33.639237,-112.345,1751376274
48270.0,2024,Ford,F-150,XLT,19686.0,Automatic,4WD,28.0,24.0,4,28.3572,-82.183005,1754539534
38014.0,2025,Volkswagen,Atlas,SE w/Tech,20528.0,Automatic,4WD,26.0,20.0,5,37.628285,-122.400569,1754709796
17495.0,2019,Mazda,Mazda6,Grand Touring,104861.0,Automatic,FWD,40.0,28.0,4,38.505717,-90.451019,1754800871
63490.0,2025,Ford,Mustang,Dark Horse,92.0,Manual,RWD,23.0,15.0,2,25.45967,-80.468198,1754797035
59981.0,2023,Lexus,GX,PREMIUM,24806.0,Automatic,4WD,21.0,15.0,5,38.505717,-90.451019,1754456607
65401.0,2024,Land Rover,Defender,X-Dynamic SE,37714.0,Automatic,4WD,21.0,18.0,5,38.505717,-90.451019,1754626026
23272.0,2021,Ford,Escape,SEL,16187.0,Automatic,4WD,31.0,23.0,5,42.879437,-72.233661,1754796214
37993.0,2025,Volkswagen,Atlas,SE w/Tech,20436.0,Automatic,4WD,26.0,20.0,5,33.959724,-118.373132,1754882482
20399.0,2022,Toyota,Camry,XSE,102627.0,Automatic,FWD,39.0,28.0,4,32.247599,-80.835641,1754537935
37967.0,2025,Volkswagen,Atlas,SE w/Tech,20659.0,Automatic,4WD,26.0,20.0,5,35.201112,-80.783712,1754709794
38018.0,2015,Chevrolet,Camaro,ZL1,35073.0,Manual,RWD,24.0,15.0,2,28.000049,-82.505856,1754797365
32998.0,2020,Lexus,LS,Base,74311.0,Automatic,RWD,30.0,19.0,4,25.783878,-80.334801,1754355186
12995.0,2015,Hyundai,Tucson,SE,92490.0,Automatic,FWD,33.0,26.0,5,33.639237,-112.345,1753938139
37995.0,2023,Hyundai,Palisade,Limited,24061.0,Automatic,4WD,25.0,19.0,5,28.000049,-82.505856,1752908801
11995.0,2013,Chevrolet,Impala,2FL,87588.0,Automatic,FWD,30.0,19.0,4,33.639237,-112.345,1752988700
44995.0,2018,Ford,F-350 Super Duty,Lariat,129894.0,Automatic,4WD,32.0,24.0,4,45.509792,-122.967618,1754542443
28910.0,2024,Mazda,MX-5 Miata,Sport,143.0,Manual,RWD,34.0,27.0,2,42.908844,-77.69772,1754622563
20341.0,2017,Honda,Ridgeline,RTL-T,120101.0,Automatic,4WD,25.0,18.0,4,39.942415,-83.83363,1754710366
11400.0,2015,Ford,Edge,SEL,95819.0,Automatic,4WD,28.0,21.0,5,39.326039,-84.511978,1754623728
18500.0,2016,Lexus,NX,200t,108095.0,Automatic,4WD,28.0,22.0,5,43.620364,-116.298611,1754709625
18500.0,2023,Chevrolet,Malibu,1LT,52932.0,CVT,FWD,37.0,29.0,4,40.200925,-75.090452,1754539944
129000.0,2022,Mercedes-Benz,Sprinter Cargo Van,Base,5660.0,Automatic,4WD,32.0,24.0,4,33.830346,-118.167192,1750127315
11000.0,2014,Cadillac,ATS,Luxury Collection,91743.0,Automatic,4WD,32.0,23.0,4,39.326039,-84.511978,1754363592
11995.0,2017,Hyundai,Accent,SE,94246.0,Automatic,FWD,41.0,33.0,4,33.639237,-112.345,1751376264
38448.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,26505.0,Automatic,4WD,26.0,20.0,5,38.797676,-90.320103,1754710120
38452.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,23727.0,Automatic,FWD,27.0,21.0,5,45.496351,-122.412249,1754710294
38423.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,24989.0,Automatic,FWD,27.0,21.0,5,38.797676,-90.320103,1754710119
38429.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,24673.0,Automatic,FWD,27.0,21.0,5,39.251872,-84.296947,1754710119
38439.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,23086.0,Automatic,FWD,27.0,21.0,5,28.053463,-82.459749,1754710120
38464.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,23721.0,Automatic,FWD,27.0,21.0,5,37.628285,-122.400569,1754710591
20296.0,2020,Toyota,RAV4,XLE,137804.0,Automatic,4WD,33.0,27.0,5,39.942415,-83.83363,1754710364
38402.0,2025,Volkswagen,Atlas,SE w/Tech,18700.0,Automatic,4WD,26.0,20.0,5,35.042212,-106.6264,1754710119
38380.0,2025,Volkswagen,Atlas,SE w/Tech,18888.0,Automatic,4WD,26.0,20.0,5,37.628285,-122.400569,1754710399
38369.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,26634.0,Automatic,FWD,27.0,21.0,5,35.795863,-78.640118,1754710397
38399.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,25686.0,Automatic,FWD,27.0,21.0,5,37.628285,-122.400569,1754710119
38364.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,26787.0,Automatic,FWD,27.0,21.0,5,33.919015,-118.092562,1754710119
38366.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,26450.0,Automatic,FWD,27.0,21.0,5,42.012594,-87.888266,1754710119
38331.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,30952.0,Automatic,FWD,27.0,21.0,5,32.839461,-96.99136,1754710119
39995.0,2022,Mercedes-Benz,Sprinter Cargo Van,Base,23958.0,Automatic,RWD,32.0,24.0,4,34.071259,-117.446393,1751087578
37985.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,30767.0,Automatic,4WD,26.0,20.0,5,38.776597,-77.184507,1754882470
38322.0,2025,Volkswagen,Atlas,SE w/Tech,19472.0,Automatic,4WD,26.0,20.0,5,29.537537,-98.484654,1754710118
38323.0,2025,Volkswagen,Atlas Cross Sport,SE w/Tech,27824.0,Automatic,FWD,27.0,21.0,5,45.496351,-122.412249,1754710118
29969.0,2022,Toyota,RAV4,XLE,35971.0,Automatic,4WD,33.0,27.0,5,42.908844,-77.69772,1754111377
52044.0,2022,RAM,Ram 2500 Pickup,Laramie,32744.0,Automatic,4WD,32.0,24.0,4,42.908844,-77.69772,1754276298
62495.0,2024,RAM,Ram 2500 Pickup,Laramie,4987.0,Automatic,4WD,32.0,24.0,4,45.509792,-122.967618,1748155415
11995.0,2016,Kia,Soul,Base,104405.0,Automatic,FWD,36.0,29.0,5,33.639237,-112.345,1753589400
24991.0,2022,Chevrolet,Malibu,Premier,25593.0,Automatic,FWD,33.0,22.0,4,42.908844,-77.69772,1754622793
27124.0,2021,Volkswagen,Atlas Cross Sport,SE w/Tech R-Line,47852.0,Automatic,4WD,23.0,17.0,5,42.908844,-77.69772,1754362839
17549.0,2024,Chevrolet,Malibu,1LT,40965.0,CVT,FWD,37.0,29.0,4,40.692262,-74.281938,1754710416
17548.0,2024,Chevrolet,Malibu,1LT,31687.0,CVT,FWD,37.0,29.0,4,38.797676,-90.320103,1754710703
42990.0,2022,RAM,Ram 2500 Pickup,Tradesman,64018.0,Automatic,4WD,32.0,24.0,4,33.366134,-86.937397,1752810373
25323.0,2021,Lexus,UX,200,41477.0,Automatic,FWD,37.0,29.0,5,38.892278,-77.429184,1754451266
17547.0,2024,Chevrolet,Malibu,1LT,28538.0,CVT,FWD,37.0,29.0,4,32.737275,-117.17746,1753852345
17547.0,2024,Chevrolet,Malibu,1LT,31581.0,CVT,FWD,37.0,29.0,4,33.466233,-111.9235,1754710413
49590.0,2024,RAM,Ram 2500 Pickup,Big Horn,40296.0,Automatic,4WD,32.0,24.0,4,33.366134,-86.937397,1754451530
44990.0,2020,RAM,Ram 2500 Pickup,Big Horn,71473.0,Automatic,4WD,32.0,24.0,4,39.466082,-84.465167,1752810490
15999.0,2023,Hyundai,Kona,SEL,102726.0,CVT,4WD,33.0,28.0,5,39.111508,-77.558173,1753935875
33795.0,2023,Hyundai,IONIQ 5,Limited,22129.0,Automatic,4WD,90.0,113.0,5,39.111508,-77.558173,1753244903
27700.0,2019,RAM,Ram 2500 Pickup,Tradesman,95311.0,Automatic,4WD,32.0,24.0,4,42.908844,-77.69772,1754882462
47443.0,2024,RAM,Ram 2500 Pickup,Big Horn,22280.0,Automatic,4WD,32.0,24.0,4,42.908844,-77.69772,1754537188
54794.0,2023,RAM,Ram 2500 Pickup,Laramie,14895.0,Automatic,4WD,32.0,24.0,4,42.908844,-77.69772,1754796163
28995.0,2023,Hyundai,IONIQ 5,SEL,16797.0,Automatic,4WD,96.0,116.0,5,39.111508,-77.558173,1754802998
13678.0,2020,Hyundai,IONIQ,Blue,91816.0,Automatic,FWD,59.0,57.0,5,42.745707,-71.202483,1754541329
21000.0,2019,Chevrolet,Impala,1LT,32680.0,Automatic,FWD,31.0,22.0,4,42.908844,-77.69772,1753938984
70000.0,2023,RAM,Ram 2500 Pickup,Power Wagon,13673.0,Automatic,4WD,32.0,24.0,4,35.186854,-89.90119,1754625781
22995.0,2022,Hyundai,Sonata,SEL,17139.0,Automatic,FWD,37.0,27.0,4,39.111508,-77.558173,1754802996
12689.0,2020,Kia,Soul,GT-Line,79159.0,Automatic,FWD,35.0,29.0,5,39.111508,-77.558173,1753935874
64999.0,2021,Jaguar,F-TYPE,R,12269.0,Automatic,4WD,24.0,16.0,3,35.186854,-89.90119,1754623380
12495.0,2011,Cadillac,CTS,Luxury Collection,66497.0,Manual,RWD,33.0,23.0,4,33.639237,-112.345,1754626783
20590.0,2018,Subaru,Impreza,Premium,41829.0,CVT,4WD,37.0,28.0,5,34.00343,-83.784309,1754368077
32989.0,2019,Lexus,GX,PREMIUM,91467.0,Automatic,4WD,21.0,15.0,5,28.022495,-82.736988,1754372911
12995.0,2016,Kia,Soul,Base,99447.0,Automatic,FWD,36.0,29.0,5,33.639237,-112.345,1751376260
39500.0,2018,Porsche,Panamera,Base,76340.0,Automatic,RWD,27.0,21.0,5,33.830346,-118.167192,1754796225
25500.0,2021,Volkswagen,Atlas,SE,33258.0,Automatic,4WD,26.0,21.0,5,40.057404,-82.954925,1729559323
18990.0,2018,Subaru,Impreza,Premium,42568.0,CVT,4WD,38.0,28.0,4,42.268412,-71.406589,1753935926
13990.0,2013,Hyundai,Genesis,3.8,108477.0,Automatic,RWD,32.0,23.0,4,33.549055,-84.550698,1754625196
18726.0,2023,Kia,Soul,LX,51584.0,Automatic,FWD,36.0,29.0,5,35.893477,-78.75745,1753846485
15990.0,2018,Subaru,Impreza,Premium,84178.0,CVT,4WD,38.0,28.0,4,38.840234,-94.538738,1754625570
16500.0,2017,Toyota,Tacoma,SR,129846.0,Manual,4WD,21.0,19.0,4,40.057404,-82.954925,1729559215
14290.0,2018,Hyundai,Elantra,Value Edition,88267.0,Automatic,FWD,40.0,30.0,4,33.306834,-111.956283,1754449469
17995.0,2023,Kia,Soul,EX,9776.0,Automatic,FWD,35.0,29.0,5,40.057404,-82.954925,1729559373
12495.0,2016,Kia,Soul,Base,85714.0,Automatic,FWD,36.0,29.0,5,33.639237,-112.345,1753589311
27990.0,2023,Subaru,Legacy,Limited,22531.0,CVT,4WD,36.0,27.0,4,33.306834,-111.956283,1754625709
17990.0,2020,Subaru,Impreza,Base,71073.0,Automatic,4WD,37.0,28.0,5,42.998925,-78.530147,1752380656
24143.0,2021,Toyota,Camry,SE Nightshade,34817.0,Automatic,FWD,39.0,28.0,4,32.919769,-96.996173,1754882455
27990.0,2022,Hyundai,Santa Cruz,SEL,31073.0,Automatic,4WD,29.0,21.0,4,40.533464,-112.345336,1754534487
16590.0,2018,Hyundai,Elantra,SE,29651.0,Automatic,FWD,43.0,33.0,4,37.318014,-77.397499,1754700551
26590.0,2022,Hyundai,Santa Cruz,SEL,25278.0,Automatic,4WD,29.0,21.0,4,32.848631,-97.33693,1754116564
19999.0,2019,Mazda,Mazda3,Preferred AWD,48915.0,Automatic,4WD,32.0,24.0,5,47.20911,-122.293881,1754882453
21590.0,2019,Volkswagen,Atlas,SE w/Tech,89555.0,Automatic,4WD,24.0,21.0,5,28.077342,-81.601247,1752906791
21590.0,2019,Volkswagen,Atlas,SE w/Tech,80397.0,Automatic,FWD,27.0,21.0,5,29.940661,-95.49131,1754027521
28920.0,2023,Hyundai,Palisade,SE,68928.0,Automatic,4WD,25.0,19.0,5,33.78593,-84.61775,1753417091
15495.0,2018,Ford,Escape,SE,89613.0,Automatic,4WD,32.0,26.0,5,33.639237,-112.345,1751376252
15500.0,2021,Ford,Escape,S,94295.0,Automatic,4WD,32.0,26.0,5,38.963931,-92.356493,1754710196
21481.0,2022,Hyundai,Sonata,SEL,32495.0,Automatic,FWD,37.0,27.0,4,40.33359,-75.13698,1754796663
15500.0,2019,Subaru,Outback,Limited,120571.0,CVT,4WD,33.0,26.0,5,38.963931,-92.356493,1754796949
16995.0,2019,Chevrolet,Malibu,Hybrid,77550.0,Automatic,FWD,46.0,49.0,4,31.072198,-98.184865,1754536891
11995.0,2015,Hyundai,Accent,GLS,108461.0,Automatic,FWD,41.0,33.0,4,33.639237,-112.345,1752988678
62660.0,2025,Ford,F-150,XLT,39601.0,Automatic,RWD,30.0,25.0,4,27.984475,-82.506321,1754450389
12995.0,2017,Hyundai,Accent,SE,93931.0,Automatic,FWD,37.0,28.0,5,33.639237,-112.345,1754800159
13995.0,2019,Kia,Soul,Base,95115.0,Automatic,FWD,36.0,29.0,5,33.639237,-112.345,1751612345
25920.0,2021,Volkswagen,Atlas Cross Sport,SE w/Tech R-Line,62829.0,Automatic,FWD,23.0,18.0,5,34.091826,-84.00786,1754367201
4500.0,2017,Volkswagen,Passat,S,85000.0,Automatic,FWD,38.0,25.0,4,40.7422,-74.20617,1752928576
7955.0,2015,Hyundai,Accent,GLS,128890.0,Automatic,FWD,41.0,33.0,4,33.639237,-112.345,1751376258
16497.0,2022,Chevrolet,Malibu,1LT,60175.0,CVT,FWD,37.0,29.0,4,40.623817,-80.053026,1754626301
16597.0,2015,Chevrolet,Camaro,2LT,81270.0,Automatic,RWD,31.0,22.0,2,33.727531,-117.797654,1754539263
11995.0,2012,Hyundai,Tucson,GLS,92852.0,Automatic,FWD,33.0,26.0,5,33.639237,-112.345,1754451281
